surface,rung,gene,pearson_r,cosine,topbase_acc,auroc,macroF1,mae,rmse,jsd_bits,kl_bits,ic_mae,covR,coverage,gate_len_mae,gate_len_bias
clean_combined,v24_ens5,KLF2,0.93639,0.96582,0.85069,0.9987,0.45994,0.05474,0.09842,0.03038,0.13502,0.23556,0.93639,1.0,3.75,3.75
clean_combined,v24_ens5,NFE2,0.76634,0.88941,0.83333,0.95734,0.83501,0.12347,0.1912,0.12868,0.46568,0.70357,0.73218,0.95455,1.90909,1.18182
clean_combined,v24_ens5,NFE2L1,0.67491,0.81004,0.8,0.92667,0.78333,0.19393,0.2686,0.22033,0.76968,1.06131,0.48208,0.71429,2.0,-2.0
clean_combined,v24_ens5,NFE2L2,0.71972,0.85453,0.75011,0.89922,0.74688,0.1699,0.22606,0.15748,0.56212,0.85886,0.64638,0.9,0.4,0.4
clean_combined,v24_ens5,NPAS2,0.75496,0.88281,0.76429,0.90571,0.75738,0.11103,0.19245,0.12634,0.76952,0.48445,0.51513,0.68611,4.4,-4.4
clean_combined,v24_ens5,P53,0.40967,0.69598,0.52471,0.7088,0.48993,0.22912,0.29447,0.23925,0.91263,0.80572,0.29019,0.71711,3.21053,-3.21053
clean_combined,v24_ens5,POU1F1,0.71292,0.83994,0.75397,0.88281,0.4131,0.18072,0.23117,0.17063,0.63797,0.8993,0.3389,0.47619,5.33333,-5.33333
clean_combined,v24_ens5,POU2F1,0.65114,0.79536,0.69643,0.85881,0.38654,0.17149,0.24626,0.18369,0.79839,0.686,0.37619,0.66667,1.0,-0.71429
clean_combined,v24_ens5,POU2F1::SOX2,0.92983,0.92588,1.0,0.81818,0.5,0.14905,0.18525,0.11353,0.42129,0.8561,0.21878,0.23529,10.0,-10.0
clean_combined,v24_ens5,POU2F2,0.79045,0.90949,0.77778,0.90756,0.43651,0.12778,0.17117,0.10813,0.38791,0.65614,0.36482,0.46154,4.33333,-4.33333
clean_combined,v24_ens5,POU2F3,0.57447,0.69756,0.61905,0.84014,0.51667,0.22771,0.34403,0.28297,1.28516,0.92572,0.44681,0.77778,1.0,-1.0
clean_combined,v24_ens5,POU3F1,0.77444,0.86851,0.66667,0.92969,0.575,0.13121,0.19839,0.11277,0.479,0.42965,0.46466,0.6,3.0,-3.0
clean_combined,v24_ens5,POU3F2,0.67303,0.84269,0.57143,0.84211,0.55,0.1545,0.21015,0.13832,0.53848,0.54511,0.3926,0.58333,5.0,-5.0
clean_combined,v24_ens5,POU3F3,0.71572,0.84349,0.76871,0.85554,0.50799,0.15092,0.21899,0.15322,1.01383,0.5538,0.43642,0.61258,4.0,-3.71429
clean_combined,v24_ens5,POU3F4,0.71152,0.82351,0.73114,0.87406,0.49661,0.15411,0.23373,0.17698,0.88459,0.62745,0.37249,0.52876,4.30769,-4.30769
clean_combined,v24_ens5,POU4F1,0.61712,0.82418,0.65969,0.86574,0.43197,0.15616,0.22596,0.16107,0.80124,0.6242,0.37033,0.60394,3.85714,-3.85714
clean_combined,v24_ens5,POU4F2,0.64538,0.82706,0.64732,0.87811,0.41429,0.16449,0.2421,0.18676,0.82194,0.78667,0.35866,0.55536,6.0,-6.0
clean_combined,v24_ens5,POU4F3,0.5439,0.78718,0.62093,0.79757,0.40823,0.17736,0.25405,0.19782,1.07171,0.67097,0.33331,0.6165,4.25,-3.91667
clean_combined,v24_ens5,POU5F1,0.47133,0.67563,0.6125,0.77082,0.45064,0.24092,0.33265,0.27045,1.16194,0.93354,0.40745,0.86905,2.58333,2.58333
clean_combined,v24_ens5,POU5F1::SOX2,0.50537,0.7372,0.56647,0.73892,0.35929,0.19986,0.2839,0.20447,0.85916,0.66951,0.30958,0.61538,3.75,-3.75
clean_combined,v24_ens5,POU5F1B,0.59526,0.76727,0.66667,0.87833,0.575,0.17137,0.26649,0.19396,0.87951,0.62284,0.36386,0.60606,3.0,-3.0
clean_combined,v24_ens5,POU5F1P1,0.6602,0.79784,0.71286,0.83596,0.51262,0.17361,0.25103,0.18801,0.97734,0.70532,0.33215,0.50379,5.5,-5.5
clean_combined,v24_ens5,POU6F1,0.76416,0.85367,0.81111,0.9408,0.44583,0.16314,0.22964,0.16447,0.60518,0.91957,0.53631,0.71429,0.33333,0.33333
clean_combined,v24_ens5,POU6F2,0.87774,0.92082,0.85374,0.9542,0.59354,0.10557,0.16685,0.09804,0.48631,0.53197,0.68673,0.77523,2.57143,-1.71429
clean_combined,v24_ens5,SKN-1,0.37402,0.6523,0.625,0.67633,0.64167,0.23935,0.3298,0.31812,1.45053,0.88466,0.37402,1.0,5.0,5.0
clean_combined,v24_ens5,SP3,0.89831,0.93803,0.86109,0.97872,0.47667,0.06894,0.13798,0.04734,0.22467,0.24271,0.83935,0.93991,2.85714,1.14286
clean_combined,v24_ens5,SP5,0.79799,0.85332,0.8165,0.92184,0.31094,0.13285,0.22605,0.14827,0.60457,0.58324,0.56717,0.72352,6.33333,-3.0
clean_combined,v24_ens5,SP7,0.34548,0.59125,0.33333,0.56303,0.125,0.27063,0.38507,0.36319,2.7739,0.8243,0.15945,0.46154,0.0,0.0
clean_combined,v24_ens5,SPDEF,0.49904,0.70935,0.6,0.68091,0.52381,0.2111,0.31329,0.25493,1.14225,0.76826,0.49904,1.0,2.0,2.0
clean_combined,v24_ens5,THRA,0.70268,0.8291,0.75541,0.88485,0.75408,0.17751,0.24126,0.16705,0.63886,0.77192,0.41056,0.57821,5.28571,-3.85714
clean_combined,v24_ens5,THRB,0.64557,0.78504,0.74667,0.8983,0.63,0.21497,0.26542,0.20114,0.72486,0.90532,0.19248,0.3,8.6,-8.6
clean_combined,v24_ens5,TP53,0.36788,0.66701,0.52121,0.66144,0.51736,0.25085,0.31928,0.2839,1.09839,0.978,0.189,0.52778,6.75,-6.75
clean_combined,v24_ens5,TP63,0.40463,0.68604,0.55714,0.70001,0.48294,0.24508,0.31801,0.30428,1.1502,1.05196,0.2153,0.52381,8.57143,-8.57143
clean_combined,v24_ens5,TP73,0.34046,0.71044,0.55317,0.66721,0.57466,0.22253,0.28468,0.22471,0.8737,0.80536,0.18209,0.54911,6.92857,-6.92857
clean_combined,v24_ens5,ZBTB40,0.21433,0.54238,0.29167,0.66667,0.24702,0.30778,0.39577,0.38748,1.49992,1.24488,0.15128,0.7,5.5,-5.5
deeppbs20,random_uniform,CLOCK,0.0,0.56573,0.22222,0.5,0.09091,0.32669,0.39204,0.44615,1.63724,1.63724,0.0,1.0,1.0,1.0
deeppbs20,random_uniform,ELF3,0.0,0.60143,0.45455,0.5,0.15625,0.2963,0.35701,0.36467,1.35558,1.35557,0.0,1.0,3.0,3.0
deeppbs20,random_uniform,ELK4,0.0,0.59532,0.25,0.5,0.1,0.30111,0.36049,0.37263,1.38449,1.38449,0.0,1.0,6.0,6.0
deeppbs20,random_uniform,ERG,0.0,0.61459,0.3,0.5,0.11538,0.28325,0.34298,0.34113,1.2672,1.2672,0.0,1.0,4.0,4.0
deeppbs20,random_uniform,ETS1,0.0,0.58757,0.33333,0.5,0.125,0.30096,0.35741,0.36274,1.35802,1.35802,0.0,1.0,5.0,5.0
deeppbs20,random_uniform,ETS2,0.0,0.65363,0.3,0.5,0.11538,0.26543,0.31967,0.29256,1.09659,1.09659,0.0,1.0,4.0,4.0
deeppbs20,random_uniform,ETV1,0.0,0.58961,0.33333,0.5,0.125,0.30038,0.36014,0.37149,1.38221,1.38221,0.0,1.0,5.0,5.0
deeppbs20,random_uniform,ETV5,0.0,0.62427,0.33333,0.5,0.125,0.2812,0.34158,0.3407,1.26118,1.26118,0.0,1.0,5.0,5.0
deeppbs20,random_uniform,ETV6,0.0,0.63316,0.2,0.5,0.08333,0.27382,0.33253,0.30506,1.15793,1.15793,0.0,1.0,4.0,4.0
deeppbs20,random_uniform,FEV,0.0,0.56828,0.33333,0.5,0.125,0.31755,0.37772,0.41045,1.51987,1.51987,0.0,1.0,5.0,5.0
deeppbs20,random_uniform,FLI1,0.0,0.62057,0.3,0.5,0.11538,0.28122,0.33873,0.33453,1.24133,1.24133,0.0,1.0,4.0,4.0
deeppbs20,random_uniform,FOXA2,0.0,0.61311,0.22222,0.5,0.09091,0.28939,0.34397,0.36257,1.31927,1.31927,0.0,0.9,1.0,-1.0
deeppbs20,random_uniform,FOXA3,0.0,0.61971,0.11111,0.5,0.05,0.28406,0.34163,0.35262,1.28863,1.28863,0.0,0.9,1.0,-1.0
deeppbs20,random_uniform,FOXM1,0.0,0.65092,0.11111,0.5,0.05,0.26207,0.31032,0.27428,1.0385,1.0385,0.0,0.9,1.0,-1.0
deeppbs20,random_uniform,FOXO1,0.0,0.59015,0.14286,0.5,0.0625,0.29828,0.35664,0.35628,1.34206,1.34206,0.0,1.0,2.0,2.0
deeppbs20,random_uniform,FOXO3,0.0,0.59495,0.125,0.5,0.05556,0.30228,0.36067,0.36848,1.37675,1.37675,0.0,1.0,1.0,1.0
deeppbs20,random_uniform,FOXO4,0.0,0.63363,0.125,0.5,0.05556,0.27489,0.33599,0.32244,1.20396,1.20396,0.0,1.0,1.0,1.0
deeppbs20,random_uniform,FOXP2,0.0,0.58132,0.14286,0.5,0.0625,0.30343,0.35749,0.34844,1.32883,1.32883,0.0,1.0,2.0,2.0
deeppbs20,random_uniform,GABPA,0.0,0.5517,0.33333,0.5,0.125,0.32944,0.38539,0.41865,1.56219,1.56219,0.0,1.0,5.0,5.0
deeppbs20,random_uniform,P53,0.0,0.62656,0.25,0.5,0.1,0.27495,0.32257,0.28864,1.10142,1.10142,0.0,0.85714,2.0,-2.0
deeppbs20,random_train_pwm,CLOCK,0.43086,0.61397,0.55903,0.74608,0.50625,0.26162,0.39389,0.39125,2.24005,1.0234,0.32549,0.72222,1.0,1.0
deeppbs20,random_train_pwm,ELF3,0.49749,0.64602,0.66667,0.68487,0.375,0.20845,0.39303,0.36799,9.03976,0.35378,0.17172,0.81818,3.0,3.0
deeppbs20,random_train_pwm,ELK4,0.33596,0.59396,0.51786,0.67267,0.39732,0.25305,0.39097,0.38505,2.95501,0.76938,0.24037,0.8125,6.0,6.0
deeppbs20,random_train_pwm,ERG,0.4295,0.62755,0.57847,0.68571,0.50149,0.24046,0.38407,0.35912,4.71494,0.60814,0.37612,0.925,4.0,4.0
deeppbs20,random_train_pwm,ETS1,0.42234,0.6402,0.56492,0.73934,0.46024,0.23405,0.36689,0.33827,4.20231,0.65596,0.29165,0.83889,5.0,5.0
deeppbs20,random_train_pwm,ETS2,0.41745,0.63934,0.58333,0.71902,0.50417,0.24979,0.36514,0.32546,1.74199,0.82251,0.33094,0.8,4.0,4.0
deeppbs20,random_train_pwm,ETV1,0.56076,0.70505,0.6,0.89333,0.5,0.23356,0.34169,0.32365,1.75129,0.97802,0.31153,0.55556,5.0,5.0
deeppbs20,random_train_pwm,ETV5,0.3488,0.64489,0.55556,0.59375,0.475,0.25326,0.35783,0.33936,1.4686,0.81843,0.3488,1.0,5.0,5.0
deeppbs20,random_train_pwm,ETV6,0.40065,0.64181,0.54074,0.77513,0.40873,0.25561,0.37457,0.35881,3.57005,0.95271,0.24969,0.96667,4.0,4.0
deeppbs20,random_train_pwm,FEV,0.47827,0.61534,0.6,0.52667,0.41667,0.25141,0.41992,0.39397,3.00133,0.70344,0.26545,1.0,5.0,5.0
deeppbs20,random_train_pwm,FLI1,0.48886,0.6623,0.62381,0.72994,0.4874,0.23759,0.36121,0.34084,4.08829,0.77087,0.29718,0.86,4.0,4.0
deeppbs20,random_train_pwm,FOXA2,0.41592,0.63078,0.53333,0.71071,0.41111,0.23671,0.37613,0.35729,4.82972,0.63466,0.35727,0.86667,1.0,-1.0
deeppbs20,random_train_pwm,FOXA3,0.34714,0.63424,0.44444,0.69792,0.47619,0.2197,0.3567,0.30305,1.57039,0.46948,0.31243,0.9,1.0,-1.0
deeppbs20,random_train_pwm,FOXM1,0.27452,0.66267,0.46667,0.66534,0.25926,0.22515,0.30083,0.25041,1.08114,0.48954,0.16852,0.4,1.0,-1.0
deeppbs20,random_train_pwm,FOXO1,0.47387,0.64934,0.58766,0.73748,0.52132,0.2361,0.36962,0.33514,3.10284,0.7138,0.36479,0.79221,2.0,2.0
deeppbs20,random_train_pwm,FOXO3,0.53083,0.678,0.625,0.73898,0.55208,0.21062,0.35968,0.29485,2.54142,0.5167,0.35768,0.75,1.0,1.0
deeppbs20,random_train_pwm,FOXO4,0.6397,0.75252,0.8,0.90667,0.38095,0.23993,0.31292,0.28112,1.06097,1.33594,0.39981,0.625,1.0,1.0
deeppbs20,random_train_pwm,FOXP2,0.69003,0.72563,0.78333,0.94194,0.46944,0.23176,0.31335,0.27104,1.21141,1.09602,0.3136,0.66667,2.0,2.0
deeppbs20,random_train_pwm,GABPA,0.99102,0.99455,1.0,1.0,0.5,0.02862,0.04163,0.01457,0.06148,0.03686,0.27226,0.88889,5.0,5.0
deeppbs20,random_train_pwm,P53,0.36577,0.6126,0.51583,0.67087,0.4373,0.24909,0.37089,0.3388,4.05974,0.65391,0.22234,0.66447,2.0,-2.0
deeppbs20,B0_global,CLOCK,0.40199,0.55392,0.66667,0.69444,0.38095,0.3401,0.40169,0.46553,1.70648,1.7385,0.18633,0.55556,1.0,1.0
deeppbs20,B0_global,ELF3,0.69565,0.60912,0.85714,0.8875,0.61667,0.31848,0.37616,0.41477,1.49638,1.64251,0.44269,0.63636,3.0,3.0
deeppbs20,B0_global,ELK4,0.57087,0.6494,0.83333,0.71094,0.61667,0.28578,0.34252,0.35556,1.27119,1.38627,0.29593,0.625,6.0,6.0
deeppbs20,B0_global,ERG,0.55459,0.6347,0.71429,0.75625,0.53333,0.2923,0.34993,0.36028,1.30424,1.42039,0.38821,0.7,4.0,4.0
deeppbs20,B0_global,ETS1,0.5964,0.62955,0.83333,0.80672,0.61667,0.29381,0.35035,0.37216,1.33376,1.45359,0.25785,0.55556,5.0,5.0
deeppbs20,B0_global,ETS2,0.55985,0.64726,0.71429,0.85034,0.53333,0.28302,0.34187,0.3241,1.20158,1.31378,0.3919,0.7,4.0,4.0
deeppbs20,B0_global,ETV1,0.6052,0.62763,0.83333,0.87963,0.61667,0.29496,0.35365,0.37302,1.3422,1.46132,0.26569,0.55556,5.0,5.0
deeppbs20,B0_global,ETV5,0.56474,0.63877,0.83333,0.70312,0.61667,0.2939,0.34648,0.36352,1.30671,1.40923,0.25654,0.55556,5.0,5.0
deeppbs20,B0_global,ETV6,0.56274,0.62628,0.71429,0.85034,0.53333,0.29698,0.3539,0.34197,1.27656,1.38922,0.39392,0.7,4.0,4.0
deeppbs20,B0_global,FEV,0.61682,0.60185,0.83333,0.87963,0.61667,0.31559,0.37304,0.41519,1.48961,1.62234,0.26991,0.55556,5.0,5.0
deeppbs20,B0_global,FLI1,0.54661,0.63795,0.71429,0.7875,0.53333,0.28984,0.34649,0.35294,1.27793,1.39293,0.38262,0.7,4.0,4.0
deeppbs20,B0_global,FOXA2,0.66785,0.71537,0.4,0.9375,0.25,0.23588,0.27705,0.25301,0.90636,0.96259,0.40646,0.8,1.0,-1.0
deeppbs20,B0_global,FOXA3,0.68489,0.74364,0.6,0.9375,0.36667,0.21558,0.25927,0.21876,0.7876,0.83765,0.41281,0.8,1.0,-1.0
deeppbs20,B0_global,FOXM1,0.58441,0.76995,0.8,0.86869,0.5,0.19421,0.21977,0.16754,0.60522,0.6503,0.39591,0.8,1.0,-1.0
deeppbs20,B0_global,FOXO1,0.39315,0.62162,0.57143,0.72109,0.38095,0.28862,0.34722,0.33999,1.27003,1.33265,0.39315,1.0,2.0,2.0
deeppbs20,B0_global,FOXO3,0.3992,0.62548,0.625,0.75362,0.38889,0.29237,0.35124,0.35228,1.30349,1.36809,0.3992,1.0,1.0,1.0
deeppbs20,B0_global,FOXO4,0.32716,0.65773,0.625,0.65909,0.38889,0.26798,0.32839,0.3103,1.14951,1.1953,0.32716,1.0,1.0,1.0
deeppbs20,B0_global,FOXP2,0.36175,0.6106,0.57143,0.72109,0.38095,0.29377,0.34884,0.33424,1.2627,1.31942,0.36175,1.0,2.0,2.0
deeppbs20,B0_global,GABPA,0.63262,0.59205,0.83333,0.87963,0.61667,0.32636,0.38254,0.42832,1.54567,1.68383,0.26957,0.55556,5.0,5.0
deeppbs20,B0_global,P53,0.22132,0.65249,0.33333,0.55273,0.33333,0.26295,0.3068,0.26199,0.99935,1.01052,0.14228,0.64286,2.0,-2.0
deeppbs20,B0_family,CLOCK,0.5577,0.70612,0.66667,0.84231,0.65833,0.27291,0.34081,0.34567,1.20422,1.47756,0.5577,1.0,1.0,1.0
deeppbs20,B0_family,ELF3,0.65478,0.84003,0.72727,0.85677,0.6375,0.12576,0.20319,0.1284,0.61563,0.47118,0.65478,1.0,3.0,3.0
deeppbs20,B0_family,ELK4,0.62352,0.77676,0.75,0.84545,0.66429,0.15661,0.27023,0.19388,0.92163,0.43631,0.62352,1.0,6.0,6.0
deeppbs20,B0_family,ERG,0.7347,0.85052,0.8,0.87464,0.68651,0.12188,0.21095,0.12968,0.59938,0.3564,0.7347,1.0,4.0,4.0
deeppbs20,B0_family,ETS1,0.6769,0.80672,0.77778,0.89231,0.67857,0.14252,0.25221,0.16989,0.8268,0.3809,0.6769,1.0,5.0,5.0
deeppbs20,B0_family,ETS2,0.80332,0.90432,0.8,0.94017,0.68651,0.10324,0.15565,0.08,0.37749,0.28763,0.80332,1.0,4.0,4.0
deeppbs20,B0_family,ETV1,0.68234,0.8058,0.77778,0.9177,0.67857,0.14283,0.25818,0.17643,0.8418,0.45448,0.68234,1.0,5.0,5.0
deeppbs20,B0_family,ETV5,0.67181,0.80399,0.77778,0.80903,0.67857,0.15266,0.25236,0.17046,0.86841,0.4784,0.67181,1.0,5.0,5.0
deeppbs20,B0_family,ETV6,0.72728,0.86507,0.7,0.92857,0.61667,0.11615,0.18762,0.10204,0.48975,0.32698,0.72728,1.0,4.0,4.0
deeppbs20,B0_family,FEV,0.6836,0.80319,0.77778,0.9177,0.67857,0.14039,0.26533,0.19046,0.85566,0.49218,0.6836,1.0,5.0,5.0
deeppbs20,B0_family,FLI1,0.75178,0.86047,0.8,0.90028,0.68651,0.11659,0.20333,0.12484,0.57391,0.34028,0.75178,1.0,4.0,4.0
deeppbs20,B0_family,FOXA2,0.52252,0.76898,0.55556,0.78472,0.44167,0.21164,0.28351,0.23105,0.98538,0.82258,0.47027,0.9,1.0,-1.0
deeppbs20,B0_family,FOXA3,0.54415,0.78169,0.66667,0.8,0.55682,0.2045,0.27648,0.21779,0.93312,0.80137,0.48974,0.9,1.0,-1.0
deeppbs20,B0_family,FOXM1,0.53579,0.79268,0.66667,0.74582,0.55682,0.1817,0.24781,0.16679,0.75183,0.5414,0.48221,0.9,1.0,-1.0
deeppbs20,B0_family,FOXO1,0.69531,0.80519,0.71429,0.82313,0.60417,0.2015,0.26313,0.19284,0.86955,0.80964,0.69531,1.0,2.0,2.0
deeppbs20,B0_family,FOXO3,0.66861,0.77789,0.71429,0.82313,0.60417,0.22313,0.28937,0.23612,1.00484,0.97545,0.58504,0.875,1.0,1.0
deeppbs20,B0_family,FOXO4,0.74518,0.84449,0.71429,0.90058,0.60417,0.19048,0.24019,0.18212,0.70842,0.89163,0.65203,0.875,1.0,1.0
deeppbs20,B0_family,FOXP2,0.68655,0.79818,0.71429,0.82313,0.60417,0.20174,0.26568,0.18704,0.85116,0.77287,0.68655,1.0,2.0,2.0
deeppbs20,B0_family,GABPA,0.69727,0.8146,0.77778,0.9177,0.67857,0.13594,0.25233,0.16874,0.76315,0.49802,0.69727,1.0,5.0,5.0
deeppbs20,B0_family,P53,0.22132,0.65249,0.33333,0.55273,0.33333,0.26295,0.3068,0.26199,0.99935,1.01052,0.14228,0.64286,2.0,-2.0
deeppbs20,B1_nearest_pwm,CLOCK,0.57491,0.76342,0.63542,0.90394,0.63542,0.15001,0.29184,0.20574,0.91532,0.51511,0.52848,1.0,1.0,1.0
deeppbs20,B1_nearest_pwm,ELF3,0.74564,0.87549,0.81818,0.86458,0.69156,0.12729,0.18919,0.1278,1.91489,0.57394,0.74564,1.0,3.0,3.0
deeppbs20,B1_nearest_pwm,ELK4,0.45927,0.59542,0.6,0.63333,0.36667,0.24175,0.44765,0.42998,6.68085,0.38097,0.07057,0.75,6.0,6.0
deeppbs20,B1_nearest_pwm,ERG,0.31962,0.61022,0.4,0.79762,0.26667,0.26612,0.36769,0.3367,2.29484,1.01636,0.1416,0.9,4.0,4.0
deeppbs20,B1_nearest_pwm,ETS1,0.64004,0.80039,0.72222,0.89231,0.65476,0.1565,0.26039,0.17659,0.86559,0.5195,0.64004,1.0,5.0,5.0
deeppbs20,B1_nearest_pwm,ETS2,0.74086,0.883,0.7,0.94872,0.65179,0.13156,0.18806,0.11611,0.45599,0.63238,0.74086,1.0,4.0,4.0
deeppbs20,B1_nearest_pwm,ETV1,0.55437,0.74772,0.5,0.91667,0.375,0.21119,0.29792,0.2335,1.79617,0.96452,0.10666,0.33333,5.0,5.0
deeppbs20,B1_nearest_pwm,ETV5,0.42128,0.61534,0.66667,0.6,0.41667,0.24686,0.39227,0.3718,2.71525,0.57025,0.09581,1.0,5.0,5.0
deeppbs20,B1_nearest_pwm,ETV6,0.28875,0.50955,0.5,0.64881,0.45417,0.30552,0.45404,0.44857,2.95708,0.80959,0.1967,0.4,4.0,4.0
deeppbs20,B1_nearest_pwm,FEV,0.51395,0.65928,0.66667,0.80247,0.625,0.22728,0.38917,0.38203,6.17155,0.77961,0.51395,1.0,5.0,5.0
deeppbs20,B1_nearest_pwm,FLI1,0.5923,0.73801,0.67857,0.76423,0.66417,0.1786,0.31876,0.24942,1.79924,0.45283,0.46822,0.87,4.0,4.0
deeppbs20,B1_nearest_pwm,FOXA2,0.45856,0.67576,0.44444,0.76042,0.37778,0.21118,0.35164,0.26252,1.68662,0.44737,0.4127,0.9,1.0,-1.0
deeppbs20,B1_nearest_pwm,FOXA3,0.46657,0.68754,0.55556,0.82545,0.5,0.20641,0.34458,0.24889,1.58226,0.43645,0.41991,0.9,1.0,-1.0
deeppbs20,B1_nearest_pwm,FOXM1,0.96251,0.97044,1.0,1.0,0.5,0.06173,0.11909,0.04514,0.26462,0.35754,0.28875,0.3,1.0,-1.0
deeppbs20,B1_nearest_pwm,FOXO1,0.81689,0.87476,0.82143,0.94724,0.52165,0.0972,0.16309,0.10644,0.83027,0.37408,0.33633,0.88312,2.0,2.0
deeppbs20,B1_nearest_pwm,FOXO3,0.66156,0.78758,0.6875,0.85507,0.50739,0.18363,0.26383,0.22186,1.2012,0.71552,0.57905,0.875,1.0,1.0
deeppbs20,B1_nearest_pwm,FOXO4,0.61286,0.72824,0.66667,0.90625,0.66667,0.17884,0.33472,0.2539,5.55156,0.616,0.34193,1.0,1.0,1.0
deeppbs20,B1_nearest_pwm,FOXP2,0.67885,0.79254,0.71429,0.88209,0.39286,0.14387,0.24438,0.19787,1.30697,0.35594,0.42888,0.90476,2.0,2.0
deeppbs20,B1_nearest_pwm,GABPA,0.3989,0.6278,0.55556,0.76132,0.50952,0.23928,0.37512,0.33178,1.87817,0.77981,0.3989,1.0,5.0,5.0
deeppbs20,B1_nearest_pwm,P53,0.40767,0.61218,0.59188,0.68413,0.57675,0.25528,0.39106,0.37957,8.48668,0.73924,0.28311,0.74812,2.0,-2.0
deeppbs20,v24_seed42,CLOCK,0.83585,0.97359,0.85714,0.98438,0.86667,0.03484,0.06748,0.0287,0.09651,0.24766,0.65011,0.77778,0.25,-0.25
deeppbs20,v24_seed42,ELF3,0.60038,0.77926,0.6,0.86,0.36508,0.14881,0.2655,0.17625,0.84505,0.51666,0.5458,0.90909,2.0,2.0
deeppbs20,v24_seed42,ELK4,0.63219,0.76565,0.75,0.83977,0.66429,0.16242,0.29505,0.21166,1.12387,0.51451,0.63219,1.0,4.75,4.75
deeppbs20,v24_seed42,ERG,0.71512,0.82389,0.77778,0.88194,0.67857,0.1316,0.2426,0.14617,0.75738,0.28161,0.64361,0.9,4.0,4.0
deeppbs20,v24_seed42,ETS1,0.69723,0.8105,0.77222,0.87288,0.66994,0.15219,0.26101,0.17587,0.88094,0.4679,0.69723,1.0,4.25,4.25
deeppbs20,v24_seed42,ETS2,0.81573,0.90181,0.77778,0.95833,0.67857,0.10778,0.17102,0.09146,0.45751,0.38847,0.73416,0.9,3.0,3.0
deeppbs20,v24_seed42,ETV1,0.69177,0.80245,0.77778,0.9177,0.67857,0.15442,0.27066,0.18718,0.95402,0.51553,0.69177,1.0,4.0,4.0
deeppbs20,v24_seed42,ETV5,0.58433,0.75369,0.66667,0.77083,0.54762,0.18469,0.28629,0.20769,1.09847,0.62183,0.58433,1.0,4.0,4.0
deeppbs20,v24_seed42,ETV6,0.7137,0.83802,0.66667,0.93212,0.60417,0.11878,0.22126,0.11198,0.57974,0.27941,0.64233,0.9,3.33333,3.33333
deeppbs20,v24_seed42,FEV,0.70292,0.80867,0.77778,0.92593,0.67857,0.14509,0.27044,0.19018,0.84372,0.50595,0.70292,1.0,4.0,4.0
deeppbs20,v24_seed42,FLI1,0.52381,0.71175,0.61889,0.78581,0.5253,0.19272,0.30921,0.24614,1.39437,0.51961,0.44758,0.85,2.8,2.8
deeppbs20,v24_seed42,FOXA2,0.75362,0.85528,0.875,0.83788,0.72222,0.10803,0.22745,0.15363,1.32222,0.34649,0.6029,0.8,0.0,0.0
deeppbs20,v24_seed42,FOXA3,0.63922,0.75234,0.625,0.80087,0.47619,0.22686,0.31357,0.26735,1.58127,0.97857,0.51137,0.8,0.0,0.0
deeppbs20,v24_seed42,FOXM1,0.72639,0.85514,0.73333,0.81192,0.52421,0.1266,0.20902,0.12763,0.96362,0.40632,0.62637,0.86667,1.0,1.0
deeppbs20,v24_seed42,FOXO1,0.81346,0.87935,0.85714,0.89425,0.67172,0.10883,0.20723,0.1232,0.93497,0.44438,0.78919,0.97403,4.09091,4.09091
deeppbs20,v24_seed42,FOXO3,0.66316,0.84377,0.75,0.88647,0.5375,0.11876,0.2146,0.12583,0.70705,0.32587,0.66316,1.0,3.0,3.0
deeppbs20,v24_seed42,FOXO4,0.73798,0.90043,0.75,0.87273,0.61667,0.10101,0.17628,0.09448,0.68638,0.46353,0.73798,1.0,2.0,2.0
deeppbs20,v24_seed42,FOXP2,0.67537,0.80701,0.71429,0.83447,0.6037,0.13497,0.24004,0.16083,1.28551,0.39435,0.67537,1.0,4.66667,4.66667
deeppbs20,v24_seed42,GABPA,0.69732,0.79565,0.77778,0.89712,0.67857,0.13935,0.28148,0.18164,0.9275,0.29564,0.69732,1.0,5.0,5.0
deeppbs20,v24_seed42,P53,0.48911,0.72283,0.54241,0.76644,0.52497,0.19513,0.28787,0.22008,0.95631,0.4723,0.34734,0.71711,3.21053,-3.21053
deeppbs20,v24_ens5,CLOCK,0.76926,0.94175,0.85714,0.95625,0.86667,0.09376,0.13466,0.09374,0.30626,0.64336,0.59831,0.77778,0.25,-0.25
deeppbs20,v24_ens5,ELF3,0.71622,0.82738,0.8,0.84667,0.68651,0.18049,0.24573,0.19545,0.77133,0.9607,0.65111,0.90909,2.0,2.0
deeppbs20,v24_ens5,ELK4,0.66759,0.79669,0.75,0.84205,0.66429,0.19531,0.27054,0.2171,0.79216,0.93809,0.66759,1.0,4.75,4.75
deeppbs20,v24_ens5,ERG,0.74818,0.83733,0.77778,0.87587,0.67857,0.18297,0.2408,0.18122,0.66495,0.90545,0.67336,0.9,4.0,4.0
deeppbs20,v24_ens5,ETS1,0.71005,0.81896,0.76111,0.88827,0.66339,0.17855,0.25436,0.18796,0.694,0.84894,0.71005,1.0,4.25,4.25
deeppbs20,v24_ens5,ETS2,0.84507,0.90801,0.77778,0.97917,0.67857,0.1459,0.18271,0.11409,0.40808,0.72705,0.76056,0.9,3.0,3.0
